Test#, Command line                                      , Result
Test#, Command line                                      , Result
120," tesseract ""images\fonts_images\mriam_38_hebrew.png"" ""images\fonts_images\mriam_38_hebrew"" -l heb -c page_separator="""" ", PASS
121," tesseract ""images\fonts_images\cour_38_hebrew.png"" ""images\fonts_images\cour_38_hebrew"" -l heb -c page_separator="""" ", FAIL
122," tesseract ""images\fonts_images\mriamc_38_hebrew.png"" ""images\fonts_images\mriamc_38_hebrew"" -l heb -c page_separator="""" ", FAIL
123," tesseract ""images\fonts_images\david_38_hebrew.png"" ""images\fonts_images\david_38_hebrew"" -l heb -c page_separator="""" ", FAIL
124," tesseract ""images\fonts_images\davidbd_38_hebrew.png"" ""images\fonts_images\davidbd_38_hebrew"" -l heb -c page_separator="""" ", PASS
125," tesseract ""images\fonts_images\nrkis_38_hebrew.png"" ""images\fonts_images\nrkis_38_hebrew"" -l heb -c page_separator="""" ", PASS
126," tesseract ""images\fonts_images\rod_38_hebrew.png"" ""images\fonts_images\rod_38_hebrew"" -l heb -c page_separator="""" ", PASS
127," tesseract ""images\fonts_images\frank_38_hebrew.png"" ""images\fonts_images\frank_38_hebrew"" -l heb -c page_separator="""" ", PASS
128," tesseract ""images\fonts_images\segoeui_38_hebrew.png"" ""images\fonts_images\segoeui_38_hebrew"" -l heb -c page_separator="""" ", FAIL
129," tesseract ""images\fonts_images\tahoma_38_hebrew.png"" ""images\fonts_images\tahoma_38_hebrew"" -l heb -c page_separator="""" ", PASS
130," tesseract ""images\fonts_images\times_38_hebrew.png"" ""images\fonts_images\times_38_hebrew"" -l heb -c page_separator="""" ", PASS
131," tesseract ""images\text_length_images\one_word_image.png"" ""images\text_length_images\one_word_image"" -l eng -c page_separator="""" ", PASS
132," tesseract ""images\text_length_images\1_lines_image.png"" ""images\text_length_images\1_lines_image"" -l eng -c page_separator="""" ", PASS
133," tesseract ""images\text_length_images\2_lines_image.png"" ""images\text_length_images\2_lines_image"" -l eng -c page_separator="""" ", PASS
134," tesseract ""images\text_length_images\4_lines_image.png"" ""images\text_length_images\4_lines_image"" -l eng -c page_separator="""" ", PASS
135," tesseract ""images\text_length_images\11_lines_image.png"" ""images\text_length_images\11_lines_image"" -l eng -c page_separator="""" ", PASS
136," tesseract ""images\text_length_images\12_lines_image.png"" ""images\text_length_images\12_lines_image"" -l eng -c page_separator="""" ", PASS
137," tesseract ""images\position_images\position_1.png"" ""images\position_images\position_1"" -l eng -c page_separator="""" ", PASS
138," tesseract ""images\position_images\position_2.png"" ""images\position_images\position_2"" -l eng -c page_separator="""" ", PASS
139," tesseract ""images\position_images\position_3.png"" ""images\position_images\position_3"" -l eng -c page_separator="""" ", PASS
140," tesseract ""images\position_images\position_4.png"" ""images\position_images\position_4"" -l eng -c page_separator="""" ", PASS
141," tesseract ""images\position_images\position_5.png"" ""images\position_images\position_5"" -l eng -c page_separator="""" ", PASS
142," tesseract ""images\position_images\position_6.png"" ""images\position_images\position_6"" -l eng -c page_separator="""" ", PASS
143," tesseract ""images\position_images\position_7.png"" ""images\position_images\position_7"" -l eng -c page_separator="""" ", PASS
144," tesseract ""images\position_images\position_8.png"" ""images\position_images\position_8"" -l eng -c page_separator="""" ", PASS
145," tesseract ""images\position_images\position_9.png"" ""images\position_images\position_9"" -l eng -c page_separator="""" ", PASS
146," tesseract ""images\position_images\rot_90.png"" ""images\position_images\rot_90"" -l eng -c page_separator="""" ", FAIL
147," tesseract ""images\position_images\rot_180.png"" ""images\position_images\rot_180"" -l eng -c page_separator="""" ", FAIL
148," tesseract ""images\position_images\rot_270.png"" ""images\position_images\rot_270"" -l eng -c page_separator="""" ", FAIL
149," tesseract ""images\language_images\numbers_image.png"" ""images\language_images\numbers_image"" -l eng -c page_separator="""" ", PASS
150," tesseract ""images\language_images\symbols_image.png"" ""images\language_images\symbols_image"" -l eng -c page_separator="""" ", FAIL
151," tesseract ""images\language_images\english_alphabets_lower.png"" ""images\language_images\english_alphabets_lower"" -l eng -c page_separator="""" ", PASS
152," tesseract ""images\language_images\english_alphabets_upper.png"" ""images\language_images\english_alphabets_upper"" -l eng -c page_separator="""" ", PASS
153," tesseract ""images\language_images\spanish_alphabets_lower.png"" ""images\language_images\spanish_alphabets_lower"" -l spa -c page_separator="""" ", FAIL
154," tesseract ""images\language_images\spanish_alphabets_upper.png"" ""images\language_images\spanish_alphabets_upper"" -l spa -c page_separator="""" ", FAIL
155," tesseract ""images\language_images\spanish_accent.png"" ""images\language_images\spanish_accent"" -l spa -c page_separator="""" ", FAIL
156," tesseract ""images\language_images\spanish_question.png"" ""images\language_images\spanish_question"" -l spa -c page_separator="""" ", PASS
157," tesseract ""images\language_images\swedish_alphabets_lower.png"" ""images\language_images\swedish_alphabets_lower"" -l swe -c page_separator="""" ", FAIL
158," tesseract ""images\language_images\swedish_alphabets_upper.png"" ""images\language_images\swedish_alphabets_upper"" -l swe -c page_separator="""" ", FAIL
159," tesseract ""images\language_images\swedish_sentence_1.png"" ""images\language_images\swedish_sentence_1"" -l swe -c page_separator="""" ", PASS
160," tesseract ""images\language_images\swedish_sentence_2.png"" ""images\language_images\swedish_sentence_2"" -l swe -c page_separator="""" ", PASS
161," tesseract ""images\language_images\hebrew_alphabets.png"" ""images\language_images\hebrew_alphabets"" -l heb -c page_separator="""" ", PASS
162," tesseract ""images\language_images\hebrew_sentence.png"" ""images\language_images\hebrew_sentence"" -l heb -c page_separator="""" ", FAIL
163," tesseract ""images\line_word_spacing\0_word_spaces.png"" ""images\line_word_spacing\0_word_spaces"" -l eng -c page_separator="""" ", PASS
164," tesseract ""images\line_word_spacing\4_word_spaces.png"" ""images\line_word_spacing\4_word_spaces"" -l eng -c page_separator="""" ", PASS
165," tesseract ""images\line_word_spacing\8_word_spaces.png"" ""images\line_word_spacing\8_word_spaces"" -l eng -c page_separator="""" ", PASS
166," tesseract ""images\line_word_spacing\4_line_spaces.png"" ""images\line_word_spacing\4_line_spaces"" -l eng -c page_separator="""" ", FAIL
167," tesseract ""images\line_word_spacing\8_line_spaces.png"" ""images\line_word_spacing\8_line_spaces"" -l eng -c page_separator="""" ", FAIL
168," tesseract ""images\empty_image"" ""images\empty_image"" page_separator=""""", FAIL
169," tesseract ""images\text_length_images\12_lines_image.png"" ""images\text_length_images\12_lines_image"" -l eng -c page_separator="""" ", FAIL
170," tesseract ""images\font_size_combinations\sizes_14_11.png"" ""images\font_size_combinations\sizes_14_11"" -l eng -c page_separator="""" ", FAIL
171," tesseract ""images\font_size_combinations\sizes_16_11.png"" ""images\font_size_combinations\sizes_16_11"" -l eng -c page_separator="""" ", FAIL
172," tesseract ""images\font_size_combinations\sizes_18_11.png"" ""images\font_size_combinations\sizes_18_11"" -l eng -c page_separator="""" ", FAIL
173," tesseract ""images\font_size_combinations\sizes_20_11.png"" ""images\font_size_combinations\sizes_20_11"" -l eng -c page_separator="""" ", FAIL
174," tesseract ""images\font_size_combinations\sizes_11_14.png"" ""images\font_size_combinations\sizes_11_14"" -l eng -c page_separator="""" ", FAIL
175," tesseract ""images\font_size_combinations\sizes_11_16.png"" ""images\font_size_combinations\sizes_11_16"" -l eng -c page_separator="""" ", FAIL
176," tesseract ""images\font_size_combinations\sizes_11_18.png"" ""images\font_size_combinations\sizes_11_18"" -l eng -c page_separator="""" ", FAIL
177," tesseract ""images\font_size_combinations\sizes_11_20.png"" ""images\font_size_combinations\sizes_11_20"" -l eng -c page_separator="""" ", FAIL
178," tesseract ""images\font_size_combinations\small_big_sizes.png"" ""images\font_size_combinations\small_big_sizes"" -l eng -c page_separator="""" ", FAIL
179," tesseract ""images\fonts_combinations\arial_and_times.png"" ""images\fonts_combinations\arial_and_times"" -l eng -c page_separator="""" ", PASS
180," tesseract ""images\fonts_combinations\times_and_tahoma.png"" ""images\fonts_combinations\times_and_tahoma"" -l eng -c page_separator="""" ", PASS
181," tesseract ""images\fonts_combinations\tahoma_and_georgia.png"" ""images\fonts_combinations\tahoma_and_georgia"" -l eng -c page_separator="""" ", PASS
182," tesseract ""images\fonts_combinations\georgia_and_cour.png"" ""images\fonts_combinations\georgia_and_cour"" -l eng -c page_separator="""" ", PASS
183," tesseract ""images\fonts_combinations\cour_and_FORTE.png"" ""images\fonts_combinations\cour_and_FORTE"" -l eng -c page_separator="""" ", PASS
184," tesseract ""images\language_combinations\english_and_spanish.png"" ""images\language_combinations\english_and_spanish"" -l eng+spa -c page_separator="""" ", FAIL
185," tesseract ""images\language_combinations\english_and_spanish.png"" ""images\language_combinations\english_and_spanish"" -l spa+eng -c page_separator="""" ", FAIL
186," tesseract ""images\language_combinations\english_and_swedish.png"" ""images\language_combinations\english_and_swedish"" -l eng+swe -c page_separator="""" ", FAIL
187," tesseract ""images\language_combinations\english_and_swedish.png"" ""images\language_combinations\english_and_swedish"" -l swe+eng -c page_separator="""" ", PASS
188," tesseract ""images\language_combinations\spanish_and_swedish.png"" ""images\language_combinations\spanish_and_swedish"" -l spa+swe -c page_separator="""" ", FAIL
189," tesseract ""images\language_combinations\spanish_and_swedish.png"" ""images\language_combinations\spanish_and_swedish"" -l swe+spa -c page_separator="""" ", FAIL
190," tesseract ""images\language_combinations\english_spanish_swedish"" ""images\language_combinations\english_spanish_swedish"" -l eng+spa+swe -c page_separator="""" ", FAIL
191," tesseract ""images\language_combinations\english_spanish_swedish"" ""images\language_combinations\english_spanish_swedish"" -l eng+swe+spa -c page_separator="""" ", FAIL
192," tesseract ""images\language_combinations\english_spanish_swedish"" ""images\language_combinations\english_spanish_swedish"" -l spa+eng+swe -c page_separator="""" ", FAIL
193," tesseract ""images\language_combinations\english_spanish_swedish"" ""images\language_combinations\english_spanish_swedish"" -l spa+swe+eng -c page_separator="""" ", FAIL
